# started on Thu Sep 26 15:19:40 2019

     0.200574117,2399945,,cpu_clk_thread_unhalted.one_thread_active,12000154,11.98,,SMT_2T_Utilization
     0.200574117,2399912,,cpu_clk_thread_unhalted.ref_xclk_any,12000154,11.98,,
     0.200574117,50223557,,cpu_clk_unhalted.ref_tsc:u,15999198,15.97,0.2,Kernel_Utilization
     0.200574117,271452363,,cpu_clk_unhalted.ref_tsc,4001277,3.99,,
     0.200574117,327643070,,uops_issued.any,7999549,7.99,0.3,IFetch_Line_Utilization
     0.200574117,279754176,,uops_retired.retire_slots,7999549,7.99,,
     0.200574117,164765108,,inst_retired.any,7999549,7.99,,
     0.200574117,46767397,,icache_64b.iftag_hit,7999549,7.99,,
     0.200574117,84757,,icache_64b.iftag_miss,7999549,7.99,,
     0.200574117,79511020,,idq.dsb_uops,3999753,3.99,0.2,DSB_Coverage
     0.200574117,0,,lsd.uops,3999753,3.99,,
     0.200574117,129961897,,idq.mite_uops,3999753,3.99,,
     0.200574117,167896780,,idq.ms_uops,3999753,3.99,,
     0.200574117,8943353,,l1d_pend_miss.pending,3999771,3.99,1.7,MLP
     0.200574117,7690485,,l1d_pend_miss.pending_cycles_any,3999771,3.99,,
     0.200574117,7690480,,l1d_pend_miss.pending_cycles,3999771,3.99,,
     0.200574117,8389796,,l1d_pend_miss.pending,3999037,3.99,21.4,Load_Miss_Real_Latency
     0.200574117,70748,,mem_load_retired.l1_miss,3999037,3.99,,
     0.200574117,207451,,mem_load_retired.fb_hit,3999037,3.99,,
     0.200574117,21284940,,l1d_pend_miss.pending,4001146,3.99,2.3,MLP
     0.200574117,20440202,,l1d_pend_miss.pending_cycles_any,4001146,3.99,,
     0.200574117,20440148,,l1d_pend_miss.pending_cycles,4001146,3.99,,
     0.200574117,20866579,,l1d_pend_miss.pending,4000151,3.99,37.6,Load_Miss_Real_Latency
     0.200574117,151326,,mem_load_retired.l1_miss,4000151,3.99,,
     0.200574117,455457,,mem_load_retired.fb_hit,4000151,3.99,,
     0.200574117,273553182,,uops_retired.retire_slots,8000243,7.99,1.7,UPI
     0.200574117,324403928,,inst_retired.any,16000732,7.99,,
     0.200574117,309452760,,cycles,8000489,7.99,,
     0.200574117,339131348,,uops_executed.thread,12000143,11.98,5.0,ILP
     0.200574117,135736710,,uops_executed.core_cycles_ge_1,12000143,11.98,,
     0.301029221,<not counted>,,inst_retired.any,8441438,12.28,,
     0.301029221,<not counted>,,cycles,8441438,12.28,,
     0.301029221,<not counted>,,cpu_clk_unhalted.thread,9773488,14.22,,
     0.301029221,<not counted>,,inst_retired.any,13772956,20.04,,
     0.301029221,<not counted>,,cpu_clk_unhalted.ref_tsc,17774259,25.86,,
     0.301029221,<not counted>,,msr/tsc/,17774259,25.86,,
     0.301029221,<not counted>,,fp_arith_inst_retired.scalar_single,19107519,27.80,,
     0.301029221,<not counted>,,fp_arith_inst_retired.scalar_double,23110330,33.62,,
     0.301029221,0,,fp_arith_inst_retired.128b_packed_double,25629225,37.29,,
     0.301029221,0,,fp_arith_inst_retired.128b_packed_single,28295296,41.17,,
     0.301029221,0,,fp_arith_inst_retired.256b_packed_double,14962701,21.77,,
     0.301029221,0,,fp_arith_inst_retired.256b_packed_single,13626832,19.82,,
     0.301029221,<not counted>,,cpu_clk_thread_unhalted.one_thread_active,8000102,11.64,,
     0.301029221,<not counted>,,cpu_clk_thread_unhalted.ref_xclk_any,8000102,11.64,,
     0.301029221,<not counted>,,cpu_clk_unhalted.ref_tsc:u,10666132,15.52,,
     0.301029221,<not counted>,,cpu_clk_unhalted.ref_tsc,2667518,3.88,,
     0.301029221,<not counted>,,uops_issued.any,5333032,7.76,,
     0.301029221,<not counted>,,uops_retired.retire_slots,5333032,7.76,,
     0.301029221,<not counted>,,inst_retired.any,5333032,7.76,,
     0.301029221,<not counted>,,icache_64b.iftag_hit,5333032,7.76,,
     0.301029221,<not counted>,,icache_64b.iftag_miss,5333032,7.76,,
     0.301029221,<not counted>,,idq.dsb_uops,2666502,3.88,,
     0.301029221,<not counted>,,lsd.uops,2666502,3.88,,
     0.301029221,<not counted>,,idq.mite_uops,2666502,3.88,,
     0.301029221,<not counted>,,idq.ms_uops,2666502,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending,2666514,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending_cycles_any,2666514,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending_cycles,2666514,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending,2666024,3.88,,
     0.301029221,<not counted>,,mem_load_retired.l1_miss,2666024,3.88,,
     0.301029221,<not counted>,,mem_load_retired.fb_hit,2666024,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending,2667430,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending_cycles_any,2667430,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending_cycles,2667430,3.88,,
     0.301029221,<not counted>,,l1d_pend_miss.pending,2666767,3.88,,
     0.301029221,<not counted>,,mem_load_retired.l1_miss,2666767,3.88,,
     0.301029221,<not counted>,,mem_load_retired.fb_hit,2666767,3.88,,
     0.301029221,<not counted>,,uops_retired.retire_slots,5333495,7.76,,
     0.301029221,<not counted>,,inst_retired.any,10667155,7.76,,
     0.301029221,<not counted>,,cycles,5333659,7.76,,
     0.301029221,<not counted>,,uops_executed.thread,8000095,11.64,,
     0.301029221,<not counted>,,uops_executed.core_cycles_ge_1,8000095,11.64,,
     0.401492745,<not counted>,,inst_retired.any,6331079,11.78,,
     0.401492745,<not counted>,,cycles,6331079,11.78,,
     0.401492745,<not counted>,,cpu_clk_unhalted.thread,7330116,13.64,,
     0.401492745,<not counted>,,inst_retired.any,10329717,19.22,,
     0.401492745,<not counted>,,cpu_clk_unhalted.ref_tsc,13330694,24.81,,
     0.401492745,<not counted>,,msr/tsc/,13330694,24.81,,
     0.401492745,<not counted>,,fp_arith_inst_retired.scalar_single,14330639,26.67,,
     0.401492745,<not counted>,,fp_arith_inst_retired.scalar_double,17332747,32.26,,
     0.401492745,0,,fp_arith_inst_retired.128b_packed_double,19468154,36.23,,
     0.401492745,0,,fp_arith_inst_retired.128b_packed_single,21787721,40.55,,
     0.401492745,0,,fp_arith_inst_retired.256b_packed_double,13203345,24.57,,
     0.401492745,0,,fp_arith_inst_retired.256b_packed_single,12402502,23.08,,
     0.401492745,176769,,cpu_clk_thread_unhalted.one_thread_active,7616206,14.17,0.7,SMT_2T_Utilization
     0.401492745,180149,,cpu_clk_thread_unhalted.ref_xclk_any,7616206,14.17,,
     0.401492745,307931,,cpu_clk_unhalted.ref_tsc:u,9615728,17.89,0.0,Kernel_Utilization
     0.401492745,<not counted>,,cpu_clk_unhalted.ref_tsc,2000638,3.72,,
     0.401492745,<not counted>,,uops_issued.any,3999774,7.44,,
     0.401492745,<not counted>,,uops_retired.retire_slots,3999774,7.44,,
     0.401492745,<not counted>,,inst_retired.any,3999774,7.44,,
     0.401492745,<not counted>,,icache_64b.iftag_hit,3999774,7.44,,
     0.401492745,<not counted>,,icache_64b.iftag_miss,3999774,7.44,,
     0.401492745,<not counted>,,idq.dsb_uops,1999876,3.72,,
     0.401492745,<not counted>,,lsd.uops,1999876,3.72,,
     0.401492745,<not counted>,,idq.mite_uops,1999876,3.72,,
     0.401492745,<not counted>,,idq.ms_uops,1999876,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending,1999885,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending_cycles_any,1999885,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending_cycles,1999885,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending,1999518,3.72,,
     0.401492745,<not counted>,,mem_load_retired.l1_miss,1999518,3.72,,
     0.401492745,<not counted>,,mem_load_retired.fb_hit,1999518,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending,2000573,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending_cycles_any,2000573,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending_cycles,2000573,3.72,,
     0.401492745,<not counted>,,l1d_pend_miss.pending,2000075,3.72,,
     0.401492745,<not counted>,,mem_load_retired.l1_miss,2000075,3.72,,
     0.401492745,<not counted>,,mem_load_retired.fb_hit,2000075,3.72,,
     0.401492745,<not counted>,,uops_retired.retire_slots,4000121,7.44,,
     0.401492745,<not counted>,,inst_retired.any,8000366,7.44,,
     0.401492745,<not counted>,,cycles,4000244,7.44,,
     0.401492745,<not counted>,,uops_executed.thread,6000071,11.17,,
     0.401492745,<not counted>,,uops_executed.core_cycles_ge_1,6000071,11.17,,
     0.502054415,<not counted>,,inst_retired.any,5064863,11.43,,
     0.502054415,<not counted>,,cycles,5064863,11.43,,
     0.502054415,<not counted>,,cpu_clk_unhalted.thread,5864092,13.23,,
     0.502054415,<not counted>,,inst_retired.any,8263773,18.65,,
     0.502054415,<not counted>,,cpu_clk_unhalted.ref_tsc,10664555,24.07,,
     0.502054415,<not counted>,,msr/tsc/,10664555,24.07,,
     0.502054415,<not counted>,,fp_arith_inst_retired.scalar_single,11464511,25.87,,
     0.502054415,<not counted>,,fp_arith_inst_retired.scalar_double,13866198,31.29,,
     0.502054415,<not counted>,,fp_arith_inst_retired.128b_packed_double,15574523,35.15,,
     0.502054415,<not counted>,,fp_arith_inst_retired.128b_packed_single,17430177,39.33,,
     0.502054415,<not counted>,,fp_arith_inst_retired.256b_packed_double,10562676,23.84,,
     0.502054415,0,,fp_arith_inst_retired.256b_packed_single,11249121,25.38,,
     0.502054415,138314,,cpu_clk_thread_unhalted.one_thread_active,7420085,16.74,0.7,SMT_2T_Utilization
     0.502054415,138314,,cpu_clk_thread_unhalted.ref_xclk_any,7420085,16.74,,
     0.502054415,257414,,cpu_clk_unhalted.ref_tsc:u,9019702,20.35,0.0,Kernel_Utilization
     0.502054415,<not counted>,,cpu_clk_unhalted.ref_tsc,1600510,3.61,,
     0.502054415,<not counted>,,uops_issued.any,3199819,7.22,,
     0.502054415,<not counted>,,uops_retired.retire_slots,3199819,7.22,,
     0.502054415,<not counted>,,inst_retired.any,3199819,7.22,,
     0.502054415,<not counted>,,icache_64b.iftag_hit,3199819,7.22,,
     0.502054415,<not counted>,,icache_64b.iftag_miss,3199819,7.22,,
     0.502054415,<not counted>,,idq.dsb_uops,1599901,3.61,,
     0.502054415,<not counted>,,lsd.uops,1599901,3.61,,
     0.502054415,<not counted>,,idq.mite_uops,1599901,3.61,,
     0.502054415,<not counted>,,idq.ms_uops,1599901,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending,1599908,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending_cycles_any,1599908,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending_cycles,1599908,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending,1599614,3.61,,
     0.502054415,<not counted>,,mem_load_retired.l1_miss,1599614,3.61,,
     0.502054415,<not counted>,,mem_load_retired.fb_hit,1599614,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending,1600458,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending_cycles_any,1600458,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending_cycles,1600458,3.61,,
     0.502054415,<not counted>,,l1d_pend_miss.pending,1600060,3.61,,
     0.502054415,<not counted>,,mem_load_retired.l1_miss,1600060,3.61,,
     0.502054415,<not counted>,,mem_load_retired.fb_hit,1600060,3.61,,
     0.502054415,<not counted>,,uops_retired.retire_slots,3200097,7.22,,
     0.502054415,<not counted>,,inst_retired.any,6400293,7.22,,
     0.502054415,<not counted>,,cycles,3200195,7.22,,
     0.502054415,<not counted>,,uops_executed.thread,4800057,10.83,,
     0.502054415,<not counted>,,uops_executed.core_cycles_ge_1,4800057,10.83,,
     0.602533045,<not counted>,,inst_retired.any,4220719,10.99,,
     0.602533045,<not counted>,,cycles,4220719,10.99,,
     0.602533045,<not counted>,,cpu_clk_unhalted.thread,4886744,12.72,,
     0.602533045,<not counted>,,inst_retired.any,6886478,17.93,,
     0.602533045,<not counted>,,cpu_clk_unhalted.ref_tsc,8887129,23.14,,
     0.602533045,<not counted>,,msr/tsc/,8887129,23.14,,
     0.602533045,<not counted>,,fp_arith_inst_retired.scalar_single,9553759,24.88,,
     0.602533045,<not counted>,,fp_arith_inst_retired.scalar_double,11555165,30.09,,
     0.602533045,<not counted>,,fp_arith_inst_retired.128b_packed_double,12978769,33.79,,
     0.602533045,<not counted>,,fp_arith_inst_retired.128b_packed_single,14525147,37.82,,
     0.602533045,<not counted>,,fp_arith_inst_retired.256b_packed_double,8802230,22.92,,
     0.602533045,0,,fp_arith_inst_retired.256b_packed_single,10150082,26.43,,
     0.602533045,173298,,cpu_clk_thread_unhalted.one_thread_active,7660591,19.95,0.6,SMT_2T_Utilization
     0.602533045,186139,,cpu_clk_thread_unhalted.ref_xclk_any,7660591,19.95,,
     0.602533045,319677,,cpu_clk_unhalted.ref_tsc:u,8993606,23.42,0.0,Kernel_Utilization
     0.602533045,<not counted>,,cpu_clk_unhalted.ref_tsc,1333759,3.47,,
     0.602533045,<not counted>,,uops_issued.any,2666516,6.94,,
     0.602533045,<not counted>,,uops_retired.retire_slots,2666516,6.94,,
     0.602533045,<not counted>,,inst_retired.any,2666516,6.94,,
     0.602533045,<not counted>,,icache_64b.iftag_hit,2666516,6.94,,
     0.602533045,<not counted>,,icache_64b.iftag_miss,2666516,6.94,,
     0.602533045,<not counted>,,idq.dsb_uops,1333251,3.47,,
     0.602533045,<not counted>,,lsd.uops,1333251,3.47,,
     0.602533045,<not counted>,,idq.mite_uops,1333251,3.47,,
     0.602533045,<not counted>,,idq.ms_uops,1333251,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending,1333257,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending_cycles_any,1333257,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending_cycles,1333257,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending,1333012,3.47,,
     0.602533045,<not counted>,,mem_load_retired.l1_miss,1333012,3.47,,
     0.602533045,<not counted>,,mem_load_retired.fb_hit,1333012,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending,1333715,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending_cycles_any,1333715,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending_cycles,1333715,3.47,,
     0.602533045,<not counted>,,l1d_pend_miss.pending,1333383,3.47,,
     0.602533045,<not counted>,,mem_load_retired.l1_miss,1333383,3.47,,
     0.602533045,<not counted>,,mem_load_retired.fb_hit,1333383,3.47,,
     0.602533045,<not counted>,,uops_retired.retire_slots,2666747,6.94,,
     0.602533045,<not counted>,,inst_retired.any,5333577,6.94,,
     0.602533045,<not counted>,,cycles,2666829,6.94,,
     0.602533045,<not counted>,,uops_executed.thread,4000047,10.41,,
     0.602533045,<not counted>,,uops_executed.core_cycles_ge_1,4000047,10.41,,
     0.703096471,<not counted>,,inst_retired.any,3617759,10.53,,
     0.703096471,<not counted>,,cycles,3617759,10.53,,
     0.703096471,<not counted>,,cpu_clk_unhalted.thread,4188637,12.19,,
     0.703096471,<not counted>,,inst_retired.any,5902695,17.18,,
     0.703096471,<not counted>,,cpu_clk_unhalted.ref_tsc,7617539,22.17,,
     0.703096471,<not counted>,,msr/tsc/,7617539,22.17,,
     0.703096471,<not counted>,,fp_arith_inst_retired.scalar_single,8188936,23.83,,
     0.703096471,<not counted>,,fp_arith_inst_retired.scalar_double,9904427,28.82,,
     0.703096471,<not counted>,,fp_arith_inst_retired.128b_packed_double,11124659,32.38,,
     0.703096471,<not counted>,,fp_arith_inst_retired.128b_packed_single,12450126,36.23,,
     0.703096471,<not counted>,,fp_arith_inst_retired.256b_packed_double,7544768,21.96,,
     0.703096471,<not counted>,,fp_arith_inst_retired.256b_packed_single,8700070,25.32,,
     0.703096471,193174,,cpu_clk_thread_unhalted.one_thread_active,6962625,20.26,0.5,SMT_2T_Utilization
     0.703096471,212651,,cpu_clk_thread_unhalted.ref_xclk_any,6962625,20.26,,
     0.703096471,398866,,cpu_clk_unhalted.ref_tsc:u,8287178,24.12,0.0,Kernel_Utilization
     0.703096471,23744270,,cpu_clk_unhalted.ref_tsc,1912269,5.57,,
     0.703096471,8014991,,uops_issued.any,3148975,9.16,0.0,IFetch_Line_Utilization
     0.703096471,6987430,,uops_retired.retire_slots,3148975,9.16,,
     0.703096471,5602423,,inst_retired.any,3148975,9.16,,
     0.703096471,2019564,,icache_64b.iftag_hit,3148975,9.16,,
     0.703096471,314455,,icache_64b.iftag_miss,3148975,9.16,,
     0.703096471,<not counted>,,idq.dsb_uops,1142786,3.33,,
     0.703096471,<not counted>,,lsd.uops,1142786,3.33,,
     0.703096471,<not counted>,,idq.mite_uops,1142786,3.33,,
     0.703096471,<not counted>,,idq.ms_uops,1142786,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending,1142791,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending_cycles_any,1142791,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending_cycles,1142791,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending,1142582,3.33,,
     0.703096471,<not counted>,,mem_load_retired.l1_miss,1142582,3.33,,
     0.703096471,<not counted>,,mem_load_retired.fb_hit,1142582,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending,1143184,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending_cycles_any,1143184,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending_cycles,1143184,3.33,,
     0.703096471,<not counted>,,l1d_pend_miss.pending,1142900,3.33,,
     0.703096471,<not counted>,,mem_load_retired.l1_miss,1142900,3.33,,
     0.703096471,<not counted>,,mem_load_retired.fb_hit,1142900,3.33,,
     0.703096471,<not counted>,,uops_retired.retire_slots,2285783,6.65,,
     0.703096471,<not counted>,,inst_retired.any,4571637,6.65,,
     0.703096471,<not counted>,,cycles,2285854,6.65,,
     0.703096471,<not counted>,,uops_executed.thread,3428612,9.98,,
     0.703096471,<not counted>,,uops_executed.core_cycles_ge_1,3428612,9.98,,
     0.803648518,<not counted>,,inst_retired.any,3165539,10.15,,
     0.803648518,<not counted>,,cycles,3165539,10.15,,
     0.803648518,<not counted>,,cpu_clk_unhalted.thread,3665058,11.75,,
     0.803648518,<not counted>,,inst_retired.any,5164858,16.56,,
     0.803648518,<not counted>,,cpu_clk_unhalted.ref_tsc,6665347,21.38,,
     0.803648518,<not counted>,,msr/tsc/,6665347,21.38,,
     0.803648518,<not counted>,,fp_arith_inst_retired.scalar_single,7165319,22.98,,
     0.803648518,<not counted>,,fp_arith_inst_retired.scalar_double,8666373,27.79,,
     0.803648518,<not counted>,,fp_arith_inst_retired.128b_packed_double,9734077,31.22,,
     0.803648518,<not counted>,,fp_arith_inst_retired.128b_packed_single,10893860,34.94,,
     0.803648518,<not counted>,,fp_arith_inst_retired.256b_packed_double,6601672,21.17,,
     0.803648518,<not counted>,,fp_arith_inst_retired.256b_packed_single,7612561,24.41,,
     0.803648518,<not counted>,,cpu_clk_thread_unhalted.one_thread_active,6092297,19.54,,
     0.803648518,<not counted>,,cpu_clk_thread_unhalted.ref_xclk_any,6092297,19.54,,
     0.803648518,<not counted>,,cpu_clk_unhalted.ref_tsc:u,7251280,23.25,,
     0.803648518,<not counted>,,cpu_clk_unhalted.ref_tsc,1673235,5.37,,
     0.803648518,7304341,,uops_issued.any,2835229,9.09,0.0,IFetch_Line_Utilization
     0.803648518,6620061,,uops_retired.retire_slots,2835229,9.09,,
     0.803648518,5304196,,inst_retired.any,2835229,9.09,,
     0.803648518,1620949,,icache_64b.iftag_hit,2835229,9.09,,
     0.803648518,205462,,icache_64b.iftag_miss,2835229,9.09,,
     0.803648518,3205725,,idq.dsb_uops,1590747,5.10,0.0,DSB_Coverage
     0.803648518,0,,lsd.uops,1590747,5.10,,
     0.803648518,3065330,,idq.mite_uops,1590747,5.10,,
     0.803648518,1485571,,idq.ms_uops,1590747,5.10,,
     0.803648518,8624195,,l1d_pend_miss.pending,1173607,3.76,5.7,MLP
     0.803648518,3110168,,l1d_pend_miss.pending_cycles_any,1173607,3.76,,
     0.803648518,3110168,,l1d_pend_miss.pending_cycles,1173607,3.76,,
     0.803648518,8151555,,l1d_pend_miss.pending,1271305,4.08,77.3,Load_Miss_Real_Latency
     0.803648518,33319,,mem_load_retired.l1_miss,1271305,4.08,,
     0.803648518,26087,,mem_load_retired.fb_hit,1271305,4.08,,
     0.803648518,<not counted>,,l1d_pend_miss.pending,1000286,3.21,,
     0.803648518,<not counted>,,l1d_pend_miss.pending_cycles_any,1000286,3.21,,
     0.803648518,<not counted>,,l1d_pend_miss.pending_cycles,1000286,3.21,,
     0.803648518,<not counted>,,l1d_pend_miss.pending,1000037,3.21,,
     0.803648518,<not counted>,,mem_load_retired.l1_miss,1000037,3.21,,
     0.803648518,<not counted>,,mem_load_retired.fb_hit,1000037,3.21,,
     0.803648518,<not counted>,,uops_retired.retire_slots,2000060,6.41,,
     0.803648518,<not counted>,,inst_retired.any,4000183,6.41,,
     0.803648518,<not counted>,,cycles,2000122,6.41,,
     0.803648518,<not counted>,,uops_executed.thread,3000035,9.62,,
     0.803648518,<not counted>,,uops_executed.core_cycles_ge_1,3000035,9.62,,
     0.904229286,<not counted>,,inst_retired.any,2813812,9.79,,
     0.904229286,<not counted>,,cycles,2813812,9.79,,
     0.904229286,<not counted>,,cpu_clk_unhalted.thread,3257829,11.34,,
     0.904229286,<not counted>,,inst_retired.any,4590985,15.98,,
     0.904229286,<not counted>,,cpu_clk_unhalted.ref_tsc,5924753,20.62,,
     0.904229286,<not counted>,,msr/tsc/,5924753,20.62,,
     0.904229286,<not counted>,,fp_arith_inst_retired.scalar_single,6369173,22.16,,
     0.904229286,<not counted>,,fp_arith_inst_retired.scalar_double,7703443,26.81,,
     0.904229286,<not counted>,,fp_arith_inst_retired.128b_packed_double,8652513,30.11,,
     0.904229286,<not counted>,,fp_arith_inst_retired.128b_packed_single,9683431,33.70,,
     0.904229286,<not counted>,,fp_arith_inst_retired.256b_packed_double,5868153,20.42,,
     0.904229286,<not counted>,,fp_arith_inst_retired.256b_packed_single,6766721,23.55,,
     0.904229286,<not counted>,,cpu_clk_thread_unhalted.one_thread_active,5415375,18.84,,
     0.904229286,<not counted>,,cpu_clk_thread_unhalted.ref_xclk_any,5415375,18.84,,
     0.904229286,<not counted>,,cpu_clk_unhalted.ref_tsc:u,6445583,22.43,,
     0.904229286,<not counted>,,cpu_clk_unhalted.ref_tsc,1487320,5.17,,
     0.904229286,<not counted>,,uops_issued.any,2520204,8.77,,
     0.904229286,<not counted>,,uops_retired.retire_slots,2520204,8.77,,
     0.904229286,<not counted>,,inst_retired.any,2520204,8.77,,
     0.904229286,<not counted>,,icache_64b.iftag_hit,2520204,8.77,,
     0.904229286,<not counted>,,icache_64b.iftag_miss,2520204,8.77,,
     0.904229286,<not counted>,,idq.dsb_uops,1413997,4.92,,
     0.904229286,<not counted>,,lsd.uops,1413997,4.92,,
     0.904229286,<not counted>,,idq.mite_uops,1413997,4.92,,
     0.904229286,<not counted>,,idq.ms_uops,1413997,4.92,,
     0.904229286,<not counted>,,l1d_pend_miss.pending,1043206,3.63,,
     0.904229286,<not counted>,,l1d_pend_miss.pending_cycles_any,1043206,3.63,,
     0.904229286,<not counted>,,l1d_pend_miss.pending_cycles,1043206,3.63,,
