Timestamp,inst_retired.any,cycles,cpu_clk_unhalted.thread,cpu_clk_unhalted.ref_tsc,msr/tsc/,fp_arith_inst_retired.scalar_single,fp_arith_inst_retired.scalar_double,fp_arith_inst_retired.128b_packed_double,fp_arith_inst_retired.128b_packed_single,fp_arith_inst_retired.256b_packed_double,fp_arith_inst_retired.256b_packed_single,cpu_clk_thread_unhalted.one_thread_active,cpu_clk_thread_unhalted.ref_xclk_any,cpu_clk_unhalted.ref_tsc:u,uops_issued.any,uops_retired.retire_slots,icache_64b.iftag_hit,icache_64b.iftag_miss,idq.dsb_uops,lsd.uops,idq.mite_uops,idq.ms_uops,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles_any,l1d_pend_miss.pending_cycles,mem_load_retired.l1_miss,mem_load_retired.fb_hit,uops_executed.thread,uops_executed.core_cycles_ge_1
     0.100210925,1459023728,307504942,307166260,269188823,270142871,0,2299,0,0,0,0,0,2386001,258311697,686130418,650167608,169323308,288511,427376120,0,245791393,32595451,61049374,12719224,12719423,60591,72671,801718571,264384230
     0.200663865,1563857606,309431035,309432173,271283209,272118938,0,157224421,0,0,0,0,2375899,2397930,260861619,562161088,677529471,94316377,82354,610491954,0,1186050,663396,19622472,8065626,8065607,69427,77962,824806973,272888570
     0.301031768,1143793327,309209544,307651328,269729817,271820072,0,210357694,0,0,0,0,2392548,2400566,266172528,515216556,629232546,97883958,20702,427512521,0,127548574,22356612,73803991,79064576,79064482,3190570,1052262,683868513,257068315
     0.401383814,1860652678,309107855,309125697,269611428,271774145,0,215559721,0,0,0,0,2205510,2397302,266117724,822722657,888272903,134718077,51899,543251252,0,434465,641800,34024314,22083786,22083785,955222,669683,1079623983,281201727
     0.501721184,1958285337,308996198,309095478,270678295,271761473,0,212449478,0,0,0,0,2399675,2399675,270572135,941093319,953536188,111973313,101581,859385191,0,103663698,1771029,34578903,28447135,28447143,1704912,985824,1107557319,283465066
     0.602074657,1860316027,309019946,309023413,271169347,271674684,0,220083720,0,0,0,0,2328692,2397454,269606394,943336633,896768306,112686606,72950,842931778,0,110181523,1889338,37496792,30642372,25378450,1424877,812008,1060928289,277480865
     0.702426823,1839278954,309072821,308688674,271086348,271634125,0,225764762,0,0,0,0,2400677,2400680,270677119,944753977,889494469,119322452,76389,875555079,0,69832738,1517258,37951901,22091552,22091557,1110102,1091861,1051017489,275729851
     0.802812138,1858965996,307888799,307588824,270138583,270576454,0,204816070,0,0,0,0,1879734,2389933,269323837,915400676,886947178,107710671,163651,866974693,0,76877581,1627583,44991618,25564079,25564105,1419773,1057824,1073455534,278502328
     0.908941500,1986439610,326799664,326755274,286861596,287386541,0,228828744,0,0,0,0,2538798,2538801,286173392,989593551,947998197,125339684,172645,865737847,0,125669468,1409236,54126459,30987574,30987588,1783877,810311,1130321373,294209855
     1.009319948,1897621881,309183865,309113679,271343612,271851782,0,218363764,0,0,0,0,2312921,2399927,270139876,884329178,922981713,109131321,141852,567724868,0,80175440,430120,38631846,26193114,21442632,1402696,634279,1059327257,279046428
     1.109688309,1890033056,309198865,309061632,271351148,271782356,0,219334578,0,0,0,0,2339281,2401508,270665598,934345654,910356968,116826795,89932,860918437,0,77033279,1843895,51438151,27515408,27515441,1953130,732399,1077075320,281260531
     1.210054781,1918393999,309208264,309271053,271323560,271844317,0,220974399,0,0,0,0,2400943,2400939,270655671,872370681,934745945,110699821,203219,779204688,0,139857061,1635005,48730203,26787116,26787070,1866862,742117,1100022959,280028861
     1.310414011,1752344288,309192474,309052756,271278617,271733044,0,201521786,0,0,0,0,2326546,2395480,270214250,871889973,849647735,112874689,65638,699274224,0,179165567,1767123,42306149,29338881,29058463,1436355,975777,1012390570,274332674
     1.410845274,1791290456,309315135,309229524,270890569,271827331,0,202603283,0,0,0,0,1888759,2401423,270682204,909316931,861399798,116670014,311710,754538077,0,113670164,1327104,43455211,28247471,28247443,1714983,601370,1014313374,274185005
     1.511209852,1661354600,309064557,309261606,271477083,271983557,0,196995371,0,0,0,0,2403048,2403046,270970040,890071663,792736493,111305697,124265,721512350,0,179153018,1441848,49798480,39071950,39072021,1592736,1185748,976113789,272765955
     1.611556596,1636757363,308963900,308266156,271115114,271628981,0,178426693,0,0,0,0,2308346,2390614,269158573,628128434,820936734,89473285,295754,716798505,0,151450911,1940448,53490701,38493027,29836505,2171874,680387,782407574,266717706
     1.711910848,1847226145,306192003,307780441,271363670,271806887,0,189426866,0,0,0,0,2379209,2398785,270157954,910681295,897285519,117221962,254701,807075195,0,119454647,1678234,45062221,30000328,30000312,1797836,521816,1041595914,273804987
     1.812270358,1733102896,305919462,308084316,270173205,270891713,0,187092342,0,0,0,0,2326258,2391523,269411713,917047015,883809029,109885488,133075,769885871,0,140063804,2032507,29607625,22009533,22009522,1248971,788486,966197971,269191688
     1.912623530,1911471228,309110495,309157635,271155068,271783093,0,216984542,0,0,0,0,2399584,2399583,270450382,959001587,932593595,113746036,151445,882158719,0,81523172,1703044,37275506,26693913,26488219,1342333,664125,1099027416,279265034
     2.012989612,1852722826,308976340,309219962,271292060,271815246,0,200617557,0,0,0,0,2339047,2400627,270106137,915399396,902683008,108195779,173751,721722063,0,149440805,1379148,38779771,30752872,28499852,1472519,992850,1043321830,274717922
     2.113346552,1868078890,309369720,309026754,271159362,271754932,0,224672670,0,0,0,0,2383727,2400382,270311214,928369630,899244977,115761773,256579,830961695,0,105318201,1421639,55753901,29583979,29583966,1811169,527092,1062141516,278471175
     2.213727305,1412691621,308909571,309130121,271459340,271799035,0,208451224,0,0,0,0,2401210,2401207,270697677,915594988,621200885,123789772,393482,714269086,0,141692062,1543493,42975432,29290689,29290692,1555125,640647,808318457,274341936
     2.314114150,1861457100,309263570,309200132,271348551,271881057,0,217895571,0,0,0,0,2401678,2401677,270757768,944229349,900776582,119558972,65610,858295435,0,83454286,1724304,36310611,32765747,26808909,1454988,778100,1079859251,277732676
     2.414473055,1727084359,307048942,309070569,270539060,271757970,0,203282668,0,0,0,0,2393483,2400695,270552346,893341954,847277325,119178855,67676,789802953,0,127673928,1626064,54422557,27746031,27746039,2381625,688023,988865935,271271997
     2.514884883,1895991542,309271544,309229572,271390056,271921751,0,221715428,0,0,0,0,2362449,2402171,270757749,937452291,917893240,120642125,71681,795951467,0,129335748,1810866,37044127,26529668,26529696,1538099,953099,1093572112,282310600
     2.615250493,1923100815,309167046,309153845,271288261,271827423,0,221270085,0,0,0,0,2400982,2400985,270640722,930999270,928421908,120623430,114683,887987216,0,57899356,1650565,47531900,21848572,21848553,2242275,1033330,1115865864,282220405
     2.715610024,1819875777,308044439,308965830,270823524,271651851,0,195201213,0,0,0,0,2395343,2397622,270088189,953328362,874443224,112993138,138397,888218913,0,90849777,1627703,54147097,36915611,36240781,2517069,975945,1044365368,275121116
     2.815978125,1740517890,308358607,307083897,269455308,271035566,0,217531059,0,0,0,0,2286016,2395153,269942954,816432133,805741527,110612936,431765,889977602,0,59437227,1645219,65001726,148114901,41398179,711793,520872,1057306231,274912786
     2.916344321,1816676831,305819508,308674549,271232619,271785078,0,210467632,0,0,0,0,2385537,2399933,270478252,894665091,874789139,106619978,234440,731005470,0,127719373,1760620,41832517,24171785,23387332,1370108,463662,1059733114,276872818
     3.016703846,1962959566,309314119,305842813,271337720,271766960,0,228648799,0,0,0,0,2401624,2401621,270777921,967712982,949451910,112598161,193124,879296748,0,79947848,1122117,37261894,29391309,24099628,1176315,456920,1103568379,281506627
     3.117060804,1815265801,308998399,308975474,271253810,271699055,0,209574547,0,0,0,0,2386350,2397690,266634876,965351250,865689862,115007566,68881,880925002,0,66783837,1686633,50383261,30708433,30708388,1749617,700656,1051137905,276195035
     3.217404650,1857989231,309088548,309058697,271184972,271736980,0,227079732,0,0,0,0,2195845,2393255,269505122,952034984,899902276,111914658,173548,801659023,0,115298252,1341463,51479420,30127539,30127562,1284111,465020,1061057217,277664486
     3.317775450,1818286105,308867305,308957742,270918809,271782687,0,216974102,0,0,0,0,2401499,2401499,270759994,929569066,895315796,113768614,224667,841890524,0,93812220,1299424,39253037,30806588,29792208,1270246,676577,1068531842,277182281
     3.418147822,1923779364,309134238,309111798,271326457,271822448,0,239455489,0,0,0,0,2380263,2400728,270293042,923357169,919287912,113315699,224050,875350600,0,74737563,1447798,39107463,28706763,28706656,1309889,447032,1078462042,280604524
     3.518522606,1872565191,309265318,309164369,271193271,271773268,0,239069237,0,0,0,0,2323141,2391331,269876590,914410224,889176116,121909965,330357,732314164,0,168517746,1246926,54564423,34136696,34136710,1594901,428891,1053645588,277358105
     3.618893148,1835483737,305147614,307663363,271164868,271618980,0,232341796,0,0,0,0,1785971,2391932,267810629,906662343,884019959,118273469,430685,857425546,0,79769985,1446867,48237038,29671235,29671247,1369893,271404,1027058112,272997921
     3.719245340,1845072168,306951456,307647686,271149749,271853470,0,225228066,0,0,0,0,2400153,2400147,270544228,941242899,890879458,115680237,179482,859777619,0,90020966,1408598,48416339,32886186,32886155,1221681,453932,1043492533,274784297
     3.819593410,1657691451,301354280,300091733,270754436,271064235,0,221892777,0,0,0,0,2383529,2392674,269721372,931527785,877045956,119838540,368628,858138101,0,76297634,1175218,42185766,28004099,28004123,937430,571502,752792629,259644126
     3.919960132,1852469476,309171983,307609949,270752780,271808457,0,236118169,0,0,0,0,2364522,2399407,270541381,936439392,882696204,115594361,72804,885552575,0,52809188,1731406,51076313,30214326,30214267,1693506,879144,1067011098,279555693
     4.020309109,1813292952,309081060,309052643,271567310,271737460,0,214709650,0,0,0,0,1465489,2387088,268662336,909006147,863552686,112200579,179680,873713489,0,67432224,1443713,52204493,39731908,39731947,1876363,649019,1030472160,276082115
     4.120677575,1863773990,309276103,309141178,271291782,271804576,0,239373441,0,0,0,0,2367047,2399873,270514629,925248355,876063782,114335932,103657,886731628,0,50772826,1597716,57600147,29354185,27282432,1930434,586848,1066788958,279755244
     4.221027314,1853893300,309067090,308947597,271101454,271674483,0,222228605,0,0,0,0,2335751,2400174,270526870,920777167,876693274,115191883,160649,863916347,0,62815039,1516764,53834742,27948503,27948427,1615239,467556,1051400583,278113861
